ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
220066_at	1.35e-02	6.72e-03	-2.851795	-3.597067	-0.8964547	NOD2	nucleotide binding oligomerization domain containing 2
209301_at	1.35e-02	6.72e-03	-2.851624	-3.597483	-1.9226563	CA2	carbonic anhydrase 2
226284_at	1.35e-02	6.72e-03	-2.851618	-3.597497	-0.5476394	ZBTB2	zinc finger and BTB domain containing 2
223051_at	1.35e-02	6.73e-03	2.851406	-3.598012	0.4483512	SSU72	SSU72 homolog, RNA polymerase II CTD phosphatase
242100_at	1.35e-02	6.73e-03	-2.851338	-3.598178	-1.1417242	CHSY3	chondroitin sulfate synthase 3
200845_s_at	1.35e-02	6.73e-03	2.851156	-3.598623	0.5092665	PRDX6	peroxiredoxin 6
204703_at	1.35e-02	6.73e-03	2.851062	-3.59885	0.6988173	IFT88	intraflagellar transport 88
212431_at	1.35e-02	6.73e-03	2.851052	-3.598876	0.3611665	HMGXB3	HMG-box containing 3
209658_at	1.35e-02	6.74e-03	2.850475	-3.600278	0.4114318	CDC16	cell division cycle 16
219233_s_at	1.35e-02	6.75e-03	-2.85006	-3.601289	-2.0670085	GSDMB	gasdermin B
208100_x_at	1.35e-02	6.75e-03	2.849867	-3.601758	0.3210705	SEMA6C	semaphorin 6C
215512_at	1.35e-02	6.75e-03	-2.849864	-3.601766	-1.1819222	MARCH6	membrane associated ring-CH-type finger 6
205319_at	1.35e-02	6.76e-03	-2.849491	-3.602675	-1.2915843	PSCA	prostate stem cell antigen
230728_at	1.35e-02	6.76e-03	-2.849275	-3.6032	-0.4591168	FKBP14	FK506 binding protein 14
217750_s_at	1.35e-02	6.77e-03	-2.848988	-3.603897	-0.9014127	UBE2Z	ubiquitin conjugating enzyme E2 Z
238751_at	1.35e-02	6.77e-03	2.848967	-3.603948	1.4731919	SORBS2	sorbin and SH3 domain containing 2
204494_s_at	1.35e-02	6.77e-03	-2.848744	-3.604492	-0.5607452	C15orf39	chromosome 15 open reading frame 39
57082_at	1.35e-02	6.77e-03	2.848734	-3.604516	0.4968249	LDLRAP1	low density lipoprotein receptor adaptor protein 1
226784_at	1.35e-02	6.78e-03	-2.848634	-3.60476	-0.5142477	TWISTNB	TWIST neighbor
218638_s_at	1.36e-02	6.78e-03	2.848283	-3.605612	1.080976	LOC100130872///SPON2	uncharacterized LOC100130872///spondin 2
224342_x_at	1.36e-02	6.78e-03	-2.848177	-3.605871	-1.7390701	BMS1P20	BMS1, ribosome biogenesis factor pseudogene 20
228213_at	1.36e-02	6.79e-03	2.848104	-3.606047	0.4492193	H2AFJ	H2A histone family member J
201171_at	1.36e-02	6.80e-03	-2.847143	-3.608386	-0.6336376	ATP6V0E1	ATPase H+ transporting V0 subunit e1
208790_s_at	1.36e-02	6.80e-03	2.847131	-3.608414	1.5198413	PTRF	polymerase I and transcript release factor
205854_at	1.36e-02	6.80e-03	-2.847117	-3.60845	-0.6908715	TULP3	tubby like protein 3
232898_at	1.36e-02	6.81e-03	-2.846968	-3.608812	-1.2948051	DAB2	DAB2, clathrin adaptor protein
213342_at	1.36e-02	6.81e-03	-2.846609	-3.609685	-0.9195386	YAP1	Yes associated protein 1
1552717_s_at	1.36e-02	6.81e-03	2.84657	-3.609779	0.5433544	CEP170P1///CEP170	centrosomal protein 170 pseudogene 1///centrosomal protein 170
226995_at	1.36e-02	6.81e-03	-2.846537	-3.609858	-0.7406072	LOC642852	uncharacterized LOC642852
235459_at	1.36e-02	6.81e-03	2.846483	-3.609991	0.6832131	RNF41	ring finger protein 41
227539_at	1.36e-02	6.82e-03	-2.846146	-3.61081	-0.7373565	GNA13	G protein subunit alpha 13
227674_at	1.36e-02	6.82e-03	-2.846117	-3.610879	-0.7814268	ZNF585A	zinc finger protein 585A
203643_at	1.37e-02	6.84e-03	-2.845183	-3.613151	-0.5557965	ERF	ETS2 repressor factor
236736_at	1.37e-02	6.84e-03	2.844889	-3.613864	0.3486722		
210320_s_at	1.37e-02	6.86e-03	-2.844156	-3.615647	-1.2121631	DDX52	DEAD-box helicase 52
242369_x_at	1.37e-02	6.86e-03	2.844043	-3.61592	0.4219368		
239022_at	1.37e-02	6.86e-03	-2.843897	-3.616276	-1.0167507		
208141_s_at	1.37e-02	6.87e-03	2.843559	-3.617098	0.4852467	DOHH	deoxyhypusine hydroxylase/monooxygenase
217148_x_at	1.37e-02	6.87e-03	-2.84347	-3.617314	-2.8016485	IGLJ3///IGLV@///IGLC1	immunoglobulin lambda joining 3///immunoglobulin lambda variable cluster///immunoglobulin lambda constant 1
213389_at	1.37e-02	6.87e-03	2.843368	-3.61756	0.5534841	ZNF592	zinc finger protein 592
32541_at	1.37e-02	6.88e-03	2.843047	-3.618342	0.6905214	PPP3CC	protein phosphatase 3 catalytic subunit gamma
223420_at	1.37e-02	6.88e-03	-2.84296	-3.618553	-0.5654028	DNAJC14	DnaJ heat shock protein family (Hsp40) member C14
218916_at	1.37e-02	6.88e-03	2.84295	-3.618577	0.5416488	ZNF768///ZNF747	zinc finger protein 768///zinc finger protein 747
227262_at	1.37e-02	6.88e-03	2.842701	-3.619181	0.8128843	HAPLN3	hyaluronan and proteoglycan link protein 3
1559477_s_at	1.38e-02	6.89e-03	-2.842328	-3.620087	-0.5282415	MEIS1	Meis homeobox 1
1558815_at	1.38e-02	6.89e-03	2.842217	-3.620357	1.1570456	SORBS2	sorbin and SH3 domain containing 2
238912_x_at	1.38e-02	6.89e-03	2.841996	-3.620894	0.5014681	C9orf85	chromosome 9 open reading frame 85
217525_at	1.38e-02	6.90e-03	2.841485	-3.622134	1.0255141	OLFML1	olfactomedin like 1
226043_at	1.38e-02	6.90e-03	2.841455	-3.622207	0.7580845	GPSM1	G-protein signaling modulator 1
221525_at	1.38e-02	6.91e-03	2.841254	-3.622696	0.3969505	ZMIZ2	zinc finger MIZ-type containing 2
210653_s_at	1.38e-02	6.91e-03	-2.841131	-3.622995	-0.9479247	BCKDHB	branched chain keto acid dehydrogenase E1 subunit beta
222068_s_at	1.38e-02	6.91e-03	2.84108	-3.62312	0.4881624	DNAAF1	dynein axonemal assembly factor 1
235668_at	1.38e-02	6.91e-03	-2.841036	-3.623225	-0.6973673	PRDM1	PR/SET domain 1
215997_s_at	1.38e-02	6.93e-03	-2.84001	-3.625718	-0.6273538	CUL4B	cullin 4B
232824_at	1.38e-02	6.93e-03	2.839948	-3.625868	0.2992706		
242342_at	1.38e-02	6.93e-03	-2.839888	-3.626013	-1.5324379	GUCY1A2	guanylate cyclase 1 soluble subunit alpha 2
228403_at	1.38e-02	6.93e-03	2.839859	-3.626082	0.5315775	ENHO	energy homeostasis associated
1560275_at	1.39e-02	6.95e-03	-2.839158	-3.627785	-0.4197206	TMEM44	transmembrane protein 44
1554471_a_at	1.39e-02	6.95e-03	-2.839044	-3.628062	-0.6048528	ANKRD13C	ankyrin repeat domain 13C
213598_at	1.39e-02	6.95e-03	-2.838698	-3.628901	-0.6888156		
219518_s_at	1.39e-02	6.96e-03	-2.838665	-3.628983	-1.0893683	ELL3	elongation factor for RNA polymerase II 3
242229_at	1.39e-02	6.96e-03	2.838348	-3.62975	0.5679096	NAPEPLD	N-acyl phosphatidylethanolamine phospholipase D
221195_at	1.39e-02	6.97e-03	-2.838057	-3.630457	-1.3321165	RNFT1	ring finger protein, transmembrane 1
223888_s_at	1.39e-02	6.97e-03	-2.838048	-3.630479	-0.5865691	LARS	leucyl-tRNA synthetase
204199_at	1.39e-02	6.97e-03	-2.837828	-3.631013	-1.1235682	RALGPS1	Ral GEF with PH domain and SH3 binding motif 1
237882_at	1.39e-02	6.98e-03	2.837336	-3.632206	0.2987911		
224932_at	1.39e-02	6.99e-03	2.836685	-3.633786	0.5657009	CHCHD10	coiled-coil-helix-coiled-coil-helix domain containing 10
223091_x_at	1.39e-02	6.99e-03	-2.836637	-3.633904	-0.6675425	MFF	mitochondrial fission factor
225410_at	1.40e-02	7.00e-03	-2.836166	-3.635046	-0.6417213	COA5	cytochrome c oxidase assembly factor 5
206495_s_at	1.40e-02	7.00e-03	-2.835963	-3.635538	-0.3792277	HINFP	histone H4 transcription factor
232419_at	1.40e-02	7.01e-03	2.835832	-3.635855	0.3186344	TMEM132A	transmembrane protein 132A
200743_s_at	1.40e-02	7.01e-03	-2.835799	-3.635936	-0.5205054	TPP1	tripeptidyl peptidase 1
226079_at	1.40e-02	7.01e-03	2.83577	-3.636006	0.4749802	FLYWCH2	FLYWCH family member 2
234192_s_at	1.40e-02	7.02e-03	2.835232	-3.637309	0.8924645	GKAP1	G kinase anchoring protein 1
242598_at	1.40e-02	7.03e-03	2.834675	-3.63866	0.9613491		
201260_s_at	1.40e-02	7.03e-03	-2.834571	-3.638914	-0.4788892	SYPL1	synaptophysin like 1
209769_s_at	1.40e-02	7.03e-03	2.834477	-3.639141	0.4696481	SEPT5-GP1BB	SEPT5-GP1BB readthrough
201528_at	1.40e-02	7.04e-03	-2.834191	-3.639833	-0.5534863	RPA1	replication protein A1
217732_s_at	1.40e-02	7.04e-03	-2.83409	-3.64008	-0.59794	ITM2B	integral membrane protein 2B
211300_s_at	1.40e-02	7.04e-03	-2.833942	-3.640437	-1.064574	TP53	tumor protein p53
224697_at	1.40e-02	7.04e-03	-2.833934	-3.640457	-0.5532101	DCAF5	DDB1 and CUL4 associated factor 5
226189_at	1.40e-02	7.05e-03	2.83372	-3.640977	1.368339	ITGB8	integrin subunit beta 8
211056_s_at	1.40e-02	7.05e-03	-2.833469	-3.641584	-1.1510011	SRD5A1	steroid 5 alpha-reductase 1
236708_at	1.40e-02	7.06e-03	2.833166	-3.642319	0.5022467		
228010_at	1.41e-02	7.06e-03	-2.832991	-3.642743	-1.5686148	PPP2R2C	protein phosphatase 2 regulatory subunit Bgamma
221018_s_at	1.41e-02	7.06e-03	-2.832707	-3.643432	-1.4027777	TDRD1	tudor domain containing 1
237703_at	1.41e-02	7.07e-03	-2.832593	-3.643708	-0.4642463		
243582_at	1.41e-02	7.07e-03	2.832494	-3.643949	0.9492468	SH3RF2	SH3 domain containing ring finger 2
78383_at	1.41e-02	7.07e-03	2.83234	-3.644322	0.5416027	TOPORS-AS1	TOPORS antisense RNA 1
220356_at	1.41e-02	7.07e-03	-2.832279	-3.644469	-1.4526929	CORIN	corin, serine peptidase
221963_x_at	1.41e-02	7.07e-03	-2.832221	-3.64461	-0.9324304	ZNF587B	zinc finger protein 587B
223946_at	1.41e-02	7.07e-03	2.832165	-3.644745	0.8584852	MED23	mediator complex subunit 23
218326_s_at	1.41e-02	7.07e-03	2.832145	-3.644794	1.2131609	LGR4	leucine rich repeat containing G protein-coupled receptor 4
210750_s_at	1.41e-02	7.08e-03	2.831969	-3.645221	0.3204471	DLGAP1	DLG associated protein 1
225775_at	1.41e-02	7.08e-03	2.831777	-3.645686	0.6761313	TSPAN33	tetraspanin 33
225356_at	1.41e-02	7.08e-03	-2.831603	-3.646106	-0.6101879	SFT2D2	SFT2 domain containing 2
241489_at	1.41e-02	7.11e-03	-2.830456	-3.648885	-0.6509665		
213020_at	1.41e-02	7.11e-03	-2.830377	-3.649077	-0.8258336	GOSR1	golgi SNAP receptor complex member 1
222514_at	1.41e-02	7.11e-03	-2.830352	-3.649138	-0.6896285	RRAGC	Ras related GTP binding C
228660_x_at	1.41e-02	7.11e-03	2.830299	-3.649266	0.4041572	SEMA4F	ssemaphorin 4F
220285_at	1.41e-02	7.11e-03	-2.830228	-3.649437	-0.8764399	ABHD17B	abhydrolase domain containing 17B
229946_at	1.41e-02	7.11e-03	-2.830131	-3.649672	-0.3624211	FAM168B	family with sequence similarity 168 member B
203962_s_at	1.42e-02	7.12e-03	-2.829519	-3.651154	-1.1544024	NEBL	nebulette
218407_x_at	1.42e-02	7.12e-03	2.829464	-3.651287	0.4758083	NENF	neudesin neurotrophic factor
205355_at	1.42e-02	7.14e-03	2.828745	-3.653029	0.9954692	ACADSB	acyl-CoA dehydrogenase, short/branched chain
208939_at	1.42e-02	7.14e-03	-2.828668	-3.653216	-0.6059157	SEPHS1	selenophosphate synthetase 1
235088_at	1.42e-02	7.14e-03	-2.828608	-3.65336	-0.9103975	C4orf46	chromosome 4 open reading frame 46
221581_s_at	1.42e-02	7.14e-03	-2.828496	-3.653631	-0.6985704	LAT2	linker for activation of T-cells family member 2
227208_at	1.42e-02	7.14e-03	2.828386	-3.653898	0.5789559	CCDC84	coiled-coil domain containing 84
208140_s_at	1.42e-02	7.15e-03	2.828168	-3.654425	0.5204862	DRC3	dynein regulatory complex subunit 3
216756_at	1.43e-02	7.17e-03	2.826914	-3.657461	0.6912297		
33760_at	1.43e-02	7.20e-03	2.825632	-3.660563	0.4513282	PEX14	peroxisomal biogenesis factor 14
227644_at	1.43e-02	7.20e-03	2.825373	-3.661191	0.2813027	RIMS4	regulating synaptic membrane exocytosis 4
222995_s_at	1.43e-02	7.21e-03	-2.824838	-3.662483	-0.582738	RHBDD2	rhomboid domain containing 2
213468_at	1.43e-02	7.22e-03	2.824542	-3.6632	0.234433	ERCC2	ERCC excision repair 2, TFIIH core complex helicase subunit
219692_at	1.43e-02	7.22e-03	-2.824497	-3.663308	-0.8305899	KREMEN2	kringle containing transmembrane protein 2
228334_x_at	1.44e-02	7.23e-03	2.824103	-3.664262	0.5174195	CEP44	centrosomal protein 44
207266_x_at	1.44e-02	7.23e-03	-2.82377	-3.665067	-0.6042856	RBMS1	RNA binding motif single stranded interacting protein 1
222490_at	1.44e-02	7.24e-03	-2.823574	-3.665542	-0.5409708	LOC101060521///POLR3E	DNA-directed RNA polymerase III subunit RPC5///RNA polymerase III subunit E
208873_s_at	1.44e-02	7.24e-03	2.823555	-3.665586	0.6752023	REEP5	receptor accessory protein 5
231252_at	1.44e-02	7.24e-03	-2.823534	-3.665638	-0.542865	KANSL1L	KAT8 regulatory NSL complex subunit 1 like
214223_at	1.44e-02	7.24e-03	2.823441	-3.665864	0.4856682	PTP4A3	protein tyrosine phosphatase type IVA, member 3
226803_at	1.44e-02	7.24e-03	-2.823187	-3.666476	-0.7526844	CHMP4C	charged multivesicular body protein 4C
202890_at	1.44e-02	7.24e-03	-2.82308	-3.666737	-0.847593	MAP7	microtubule associated protein 7
216604_s_at	1.44e-02	7.25e-03	-2.822654	-3.667766	-1.2878192	SLC7A8	solute carrier family 7 member 8
211531_x_at	1.44e-02	7.26e-03	2.822202	-3.668859	0.396689	PRB1	proline rich protein BstNI subfamily 1
220141_at	1.44e-02	7.26e-03	2.822197	-3.668872	0.9994798	C11orf63	chromosome 11 open reading frame 63
1555816_at	1.44e-02	7.27e-03	2.821849	-3.669712	0.3007017	THSD4	thrombospondin type 1 domain containing 4
226032_at	1.44e-02	7.27e-03	-2.821613	-3.670282	-0.5065778	CASP2	caspase 2
243331_at	1.45e-02	7.28e-03	2.821125	-3.671463	0.437653		
205316_at	1.45e-02	7.28e-03	-2.821067	-3.671602	-1.6348025	SLC15A2	solute carrier family 15 member 2
220659_s_at	1.45e-02	7.28e-03	-2.821016	-3.671726	-0.4137511	C7orf43	chromosome 7 open reading frame 43
238393_at	1.45e-02	7.29e-03	-2.820826	-3.672184	-0.3864125		
236565_s_at	1.45e-02	7.29e-03	2.820764	-3.672334	1.3843895	LARP6	La ribonucleoprotein domain family member 6
218666_s_at	1.45e-02	7.30e-03	-2.819989	-3.674206	-0.4278164	STX17	syntaxin 17
208705_s_at	1.45e-02	7.30e-03	-2.819959	-3.674279	-0.50747	EIF5	eukaryotic translation initiation factor 5
240041_at	1.45e-02	7.31e-03	2.819694	-3.674919	0.2994728	PTCHD1	patched domain containing 1
204948_s_at	1.45e-02	7.31e-03	2.819606	-3.675132	1.0801182	FST	follistatin
211698_at	1.45e-02	7.31e-03	2.819565	-3.675231	0.5603192	EID1	EP300 interacting inhibitor of differentiation 1
1556000_s_at	1.45e-02	7.31e-03	2.819504	-3.675377	0.4916201	BTBD7	BTB domain containing 7
224626_at	1.45e-02	7.33e-03	-2.818408	-3.678027	-0.4581755	SLC35A4	solute carrier family 35 member A4
229554_at	1.45e-02	7.34e-03	-2.81832	-3.678238	-1.2136475	LUM	lumican
212831_at	1.46e-02	7.34e-03	-2.818245	-3.678421	-0.9508787	MEGF9	multiple EGF like domains 9
34858_at	1.46e-02	7.34e-03	2.81799	-3.679035	0.6821422	KCTD2	potassium channel tetramerization domain containing 2
223114_at	1.46e-02	7.34e-03	-2.817876	-3.679311	-0.6371597	COQ5	coenzyme Q5, methyltransferase
212859_x_at	1.46e-02	7.34e-03	2.817863	-3.679343	0.9539025	MT1E	metallothionein 1E
212853_at	1.46e-02	7.35e-03	-2.817419	-3.680414	-0.7060932	DCUN1D4	defective in cullin neddylation 1 domain containing 4
243868_at	1.46e-02	7.36e-03	2.816991	-3.681449	0.6821446	RFX3	regulatory factor X3
229704_at	1.46e-02	7.36e-03	-2.816786	-3.681944	-1.1077557		
213258_at	1.46e-02	7.37e-03	2.816479	-3.682683	1.507593	TFPI	tissue factor pathway inhibitor
1557430_at	1.46e-02	7.37e-03	2.81647	-3.682705	0.3924742	SMIM17	small integral membrane protein 17
212261_at	1.46e-02	7.37e-03	2.816421	-3.682823	0.4514654	GIGYF2	GRB10 interacting GYF protein 2
237109_at	1.46e-02	7.38e-03	2.816231	-3.683284	0.3368479	TOM1L2	target of myb1 like 2 membrane trafficking protein
219657_s_at	1.46e-02	7.38e-03	-2.8159	-3.684082	-0.4780834	KLF3	Kruppel like factor 3
233026_s_at	1.46e-02	7.38e-03	-2.815851	-3.6842	-0.708997	PDZD2	PDZ domain containing 2
200092_s_at	1.46e-02	7.38e-03	2.815799	-3.684326	0.2752361	RPL37	ribosomal protein L37
239917_at	1.46e-02	7.38e-03	-2.815768	-3.684401	-0.630572		
222768_s_at	1.46e-02	7.39e-03	-2.815499	-3.68505	-0.43791	TRMT6	tRNA methyltransferase 6
212417_at	1.46e-02	7.39e-03	-2.815485	-3.685084	-0.83049	SCAMP1	secretory carrier membrane protein 1
204440_at	1.46e-02	7.39e-03	-2.815347	-3.685417	-0.7540301	CD83	CD83 molecule
228089_x_at	1.46e-02	7.39e-03	-2.81527	-3.685602	-0.4815555	MIR6748///TMEM179B	microRNA 6748///transmembrane protein 179B
206338_at	1.46e-02	7.40e-03	2.815204	-3.685761	0.3257248	ELAVL3	ELAV like neuron-specific RNA binding protein 3
226745_at	1.47e-02	7.40e-03	2.814901	-3.686493	0.8273837	CYP4V2	cytochrome P450 family 4 subfamily V member 2
206559_x_at	1.47e-02	7.40e-03	2.814747	-3.686863	0.2293779		
218952_at	1.47e-02	7.41e-03	-2.814554	-3.68733	-1.0875716	PCSK1N	proprotein convertase subtilisin/kexin type 1 inhibitor
236704_at	1.47e-02	7.41e-03	2.814227	-3.688118	0.5458737	LOC101929787	uncharacterized LOC101929787
222104_x_at	1.47e-02	7.42e-03	-2.814017	-3.688626	-0.4929158	GTF2H3	general transcription factor IIH subunit 3
221064_s_at	1.47e-02	7.42e-03	2.813925	-3.688849	0.5890739	UNKL	unkempt family like zinc finger
209378_s_at	1.47e-02	7.43e-03	-2.813622	-3.689579	-0.6455269	CCSER2	coiled-coil serine rich protein 2
229830_at	1.47e-02	7.44e-03	2.813051	-3.690955	0.9130904		
215694_at	1.47e-02	7.44e-03	-2.812916	-3.691282	-0.4501675	SPATA5L1	spermatogenesis associated 5 like 1
203526_s_at	1.47e-02	7.44e-03	-2.812643	-3.691939	-0.647461	APC	APC, WNT signaling pathway regulator
231859_at	1.47e-02	7.45e-03	2.812477	-3.69234	1.2733576	C14orf132	chromosome 14 open reading frame 132
220290_at	1.47e-02	7.45e-03	2.81243	-3.692455	0.2814046	AIM1L	absent in melanoma 1-like
210157_at	1.47e-02	7.45e-03	2.812235	-3.692925	0.6549854	URI1	URI1, prefoldin like chaperone
203728_at	1.48e-02	7.46e-03	-2.812075	-3.69331	-0.3927163	BAK1	BCL2 antagonist/killer 1
200049_at	1.48e-02	7.46e-03	-2.811758	-3.694075	-1.3960631	KAT7	lysine acetyltransferase 7
239225_at	1.48e-02	7.48e-03	2.81085	-3.696265	0.2747395		
211555_s_at	1.48e-02	7.48e-03	-2.810783	-3.696424	-0.8383869	GUCY1B3	guanylate cyclase 1 soluble subunit beta
233786_at	1.48e-02	7.49e-03	2.810366	-3.69743	0.2405811		
227049_at	1.48e-02	7.49e-03	2.810344	-3.697484	0.6539188	ZADH2	zinc binding alcohol dehydrogenase domain containing 2
227719_at	1.48e-02	7.49e-03	2.810308	-3.697571	1.3787437	SMAD9	SMAD family member 9
225367_at	1.48e-02	7.50e-03	-2.809718	-3.698992	-0.5680364	PGM2	phosphoglucomutase 2
212101_at	1.49e-02	7.51e-03	-2.809321	-3.699949	-0.5051275	KPNA6	karyopherin subunit alpha 6
211023_at	1.49e-02	7.52e-03	-2.808563	-3.701775	-0.5677912	PDHB	pyruvate dehydrogenase (lipoamide) beta
1570511_at	1.49e-02	7.53e-03	2.808323	-3.702353	0.7271828	ARHGEF10L	Rho guanine nucleotide exchange factor 10 like
213118_at	1.49e-02	7.53e-03	-2.808204	-3.70264	-0.5244459	UHRF1BP1L	UHRF1 binding protein 1 like
218060_s_at	1.49e-02	7.54e-03	-2.807665	-3.703938	-0.3830023	USB1	U6 snRNA biogenesis phosphodiesterase 1
219159_s_at	1.49e-02	7.55e-03	-2.807486	-3.70437	-1.6006699	SLAMF7	SLAM family member 7
224698_at	1.49e-02	7.55e-03	2.807472	-3.704405	0.6730666	ESYT2	extended synaptotagmin 2
229285_at	1.49e-02	7.55e-03	-2.807207	-3.705042	-0.6322128	RNASEL	ribonuclease L
1565762_at	1.49e-02	7.56e-03	-2.806975	-3.705601	-0.636115		
206205_at	1.49e-02	7.56e-03	-2.806912	-3.705752	-0.6357064	MPHOSPH9	M-phase phosphoprotein 9
219729_at	1.49e-02	7.56e-03	2.80678	-3.706071	0.6160807	PRRX2	paired related homeobox 2
211298_s_at	1.50e-02	7.57e-03	2.806306	-3.707211	1.7565145	ALB	albumin
215947_s_at	1.50e-02	7.57e-03	-2.806004	-3.707938	-0.4521693	LOC100287852///FAM136A	protein FAM136A pseudogene///family with sequence similarity 136 member A
212422_at	1.50e-02	7.58e-03	-2.805626	-3.70885	-0.4756316	PDCD11	programmed cell death 11
220266_s_at	1.50e-02	7.59e-03	-2.80527	-3.709707	-1.3136409	KLF4	Kruppel like factor 4
202950_at	1.50e-02	7.59e-03	-2.805242	-3.709774	-0.9214222	CRYZ	crystallin zeta
244561_at	1.50e-02	7.59e-03	-2.805017	-3.710315	-0.6925253	SLC9A1	solute carrier family 9 member A1
238935_at	1.50e-02	7.60e-03	2.804633	-3.71124	0.8273315	RPS27L	ribosomal protein S27 like
218607_s_at	1.50e-02	7.61e-03	-2.804391	-3.711822	-0.6670226	SDAD1	SDA1 domain containing 1
235000_at	1.50e-02	7.61e-03	-2.804086	-3.712558	-0.916362	LPP	LIM domain containing preferred translocation partner in lipoma
228277_at	1.50e-02	7.62e-03	-2.803776	-3.713304	-0.488639	FBXL19	F-box and leucine rich repeat protein 19
233428_at	1.51e-02	7.63e-03	-2.80336	-3.714304	-0.5486036		
219003_s_at	1.51e-02	7.64e-03	-2.802918	-3.715367	-0.8988582	MANEA	mannosidase endo-alpha
240910_at	1.51e-02	7.64e-03	-2.80288	-3.71546	-1.018478		
220631_at	1.51e-02	7.64e-03	-2.802647	-3.716019	-0.6157138	OSGEPL1	O-sialoglycoprotein endopeptidase-like 1
209410_s_at	1.51e-02	7.64e-03	-2.802553	-3.716246	-0.7701527	GRB10	growth factor receptor bound protein 10
216984_x_at	1.51e-02	7.65e-03	-2.802247	-3.716982	-1.9558693	IGLJ3///IGLV1-44///CKAP2///IGLV@///IGLC1	immunoglobulin lambda joining 3///immunoglobulin lambda variable 1-44///cytoskeleton associated protein 2///immunoglobulin lambda variable cluster///immunoglobulin lambda constant 1
218904_s_at	1.51e-02	7.65e-03	2.802195	-3.717108	0.5857588	C9orf40	chromosome 9 open reading frame 40
212606_at	1.51e-02	7.65e-03	-2.802143	-3.717232	-0.6120442	WDFY3	WD repeat and FYVE domain containing 3
235089_at	1.51e-02	7.65e-03	-2.802027	-3.717511	-1.7424401	FBXL20	F-box and leucine rich repeat protein 20
235604_x_at	1.51e-02	7.66e-03	2.801579	-3.718588	0.3447255	ZNF493	zinc finger protein 493
223655_at	1.51e-02	7.66e-03	-2.80147	-3.71885	-0.9771012	CD163L1	CD163 molecule like 1
210644_s_at	1.51e-02	7.67e-03	-2.801132	-3.719665	-1.4503798	LAIR1	leukocyte associated immunoglobulin like receptor 1
227376_at	1.51e-02	7.68e-03	2.800932	-3.720145	1.0184135	GLI3	GLI family zinc finger 3
212544_at	1.52e-02	7.68e-03	-2.800735	-3.720618	-0.9888873	ZNHIT3	zinc finger HIT-type containing 3
215181_at	1.52e-02	7.68e-03	2.800543	-3.721081	0.2306415	CDH22	cadherin 22
209611_s_at	1.52e-02	7.68e-03	-2.800535	-3.721101	-0.949773	SLC1A4	solute carrier family 1 member 4
235385_at	1.52e-02	7.69e-03	-2.800302	-3.721659	-0.8742559	MARCH1	membrane associated ring-CH-type finger 1
224339_s_at	1.52e-02	7.69e-03	2.800283	-3.721706	0.7541765	ANGPTL1	angiopoietin like 1
219583_s_at	1.52e-02	7.70e-03	2.799925	-3.722566	0.7536559	SPATA7	spermatogenesis associated 7
212692_s_at	1.52e-02	7.70e-03	-2.799666	-3.72319	-0.63784	LRBA	LPS responsive beige-like anchor protein
229610_at	1.52e-02	7.71e-03	-2.799418	-3.723785	-0.6445332	CKAP2L	cytoskeleton associated protein 2 like
227210_at	1.52e-02	7.71e-03	-2.799079	-3.7246	-1.07597	SFMBT2	Scm-like with four mbt domains 2
